device_number,epoch_time_utc,active_seconds,device_coherence,significance
337,1775586059,3600,220.8987,Normal
337,1775586119,3600,213.6082,Normal
337,1775586179,3600,157.8301,Normal
337,1775586239,3600,163.2904,Normal
337,1775586299,3600,135.1806,Normal
337,1775586359,3600,145.1576,Normal
337,1775586419,3600,154.4657,Normal
337,1775586479,3600,185.046,Normal
337,1775586539,3600,203.6383,Normal
337,1775586599,3600,165.5817,Normal
337,1775586659,3600,168.2731,Normal
337,1775586719,3600,141.9207,Normal
337,1775586779,3600,131.8111,Normal
337,1775586839,3600,109.7833,Normal
337,1775586899,3600,144.4136,Normal
337,1775586959,3600,131.2316,Normal
337,1775587019,3600,65.0308,Normal
337,1775587079,3600,107.7405,Normal
337,1775587139,3600,93.6323,Normal
337,1775587199,3600,144.7566,Normal
337,1775587259,3600,120.3042,Normal
337,1775587319,3600,168.5868,Normal
337,1775587379,3600,138.0589,Normal
337,1775587439,3600,137.5998,Normal
337,1775587499,3600,171.5902,Normal
337,1775587559,3600,153.1979,Normal
337,1775587619,3600,151.2523,Normal
337,1775587679,3600,150.4251,Normal
337,1775587739,3600,219.967,Normal
337,1775587799,3600,247.305,Elevated
337,1775587859,3600,280.0515,Elevated
337,1775587919,3600,305.3894,High
337,1775587979,3600,283.5089,Elevated
337,1775588039,3600,282.4775,Elevated
337,1775588099,3600,257.3227,Elevated
337,1775588159,3600,265.9469,Elevated
337,1775588219,3600,287.6502,Elevated
337,1775588279,3600,293.0273,High
337,1775588339,3600,307.9924,High
337,1775588399,3600,272.6087,Elevated
337,1775588459,3600,248.7738,Elevated
337,1775588519,3600,272.6055,Elevated
337,1775588579,3600,316.2385,High
337,1775588639,3600,286.9309,Elevated
337,1775588699,3600,316.4679,High
337,1775588759,3600,287.5537,Elevated
337,1775588819,3600,261.068,Elevated
337,1775588879,3600,274.5057,Elevated
337,1775588939,3600,251.2533,Elevated
337,1775588999,3600,226.0338,Normal
337,1775589059,3600,213.6656,Normal
337,1775589119,3600,209.3984,Normal
337,1775589179,3600,204.7543,Normal
337,1775589239,3600,154.8011,Normal
337,1775589299,3600,132.8473,Normal
337,1775589359,3600,94.6218,Normal
337,1775589419,3600,40.7425,Normal
337,1775589479,3600,88.6626,Normal
337,1775589539,3600,63.3865,Normal
337,1775589599,3600,26.8658,Normal
337,1775589659,3600,21.1977,Normal
337,1775589719,3600,49.6183,Normal
337,1775589779,3600,98.7852,Normal
337,1775589839,3600,81.9864,Normal
337,1775589899,3600,87.0043,Normal
337,1775589959,3600,95.3124,Normal
337,1775590019,3600,109.6811,Normal
337,1775590079,3600,75.7359,Normal
337,1775590139,3600,70.0697,Normal
337,1775590199,3600,78.1488,Normal
337,1775590259,3600,49.509,Normal
337,1775590319,3600,51.5536,Normal
337,1775590379,3600,46.8241,Normal
337,1775590439,3600,51.3518,Normal
337,1775590499,3600,37.3577,Normal
337,1775590559,3600,54.6247,Normal
337,1775590619,3600,51.3654,Normal
337,1775590679,3600,35.1472,Normal
337,1775590739,3600,91.441,Normal
337,1775590799,3600,42.8245,Normal
337,1775590859,3600,62.2324,Normal
337,1775590919,3600,72.6801,Normal
337,1775590979,3600,74.2254,Normal
337,1775591039,3600,120.4772,Normal
337,1775591099,3600,85.9206,Normal
337,1775591159,3600,68.8819,Normal
337,1775591219,3600,120.4408,Normal
337,1775591279,3600,137.8785,Normal
337,1775591339,3600,89.8559,Normal
337,1775591399,3600,50.8646,Normal
337,1775591459,3600,10.0094,Normal
337,1775591519,3600,2.1472,Normal
337,1775591579,3600,7.0954,Normal
337,1775591639,3600,6.1922,Normal
337,1775591699,3600,29.8668,Normal
337,1775591759,3600,4.0163,Normal
337,1775591819,3600,6.0191,Normal
337,1775591879,3600,12.2456,Normal
337,1775591939,3600,21.2098,Normal
337,1775591999,3600,0.6522,Normal
337,1775592059,3600,44.6927,Normal
337,1775592119,3600,16.3556,Normal
337,1775592179,3600,79.0091,Normal
337,1775592239,3600,86.4328,Normal
337,1775592299,3600,67.1849,Normal
337,1775592359,3600,92.5866,Normal
337,1775592419,3600,93.6975,Normal
337,1775592479,3600,93.4616,Normal
337,1775592539,3600,86.9605,Normal
337,1775592599,3600,76.3395,Normal
337,1775592659,3600,81.3532,Normal
337,1775592719,3600,50.0345,Normal
337,1775592779,3600,69.5464,Normal
337,1775592839,3600,0.2538,Normal
337,1775592899,3600,10.9172,Normal
337,1775592959,3600,93.2266,Normal
337,1775593019,3600,70.8804,Normal
337,1775593079,3600,65.6026,Normal
337,1775593139,3600,94.7138,Normal
337,1775593199,3600,91.5316,Normal
337,1775593259,3600,68.6135,Normal
337,1775593319,3600,13.57,Normal
337,1775593379,3600,33.4266,Normal
337,1775593439,3600,50.8254,Normal
337,1775593499,3600,33.4875,Normal
337,1775593559,3600,39.2133,Normal
337,1775593619,3600,31.1837,Normal
337,1775593679,3600,0.225,Normal
337,1775593739,3600,35.294,Normal
337,1775593799,3600,57.6627,Normal
337,1775593859,3600,71.3597,Normal
337,1775593919,3600,78.4148,Normal
337,1775593979,3600,68.6405,Normal
337,1775594039,3600,42.0265,Normal
337,1775594099,3600,90.2631,Normal
337,1775594159,3600,78.8148,Normal
337,1775594219,3600,30.8779,Normal
337,1775594279,3600,61.1847,Normal
337,1775594339,3600,111.9078,Normal
337,1775594399,3600,107.2038,Normal
337,1775594459,3600,138.6939,Normal
337,1775594519,3600,195.5269,Normal
337,1775594579,3600,170.0381,Normal
337,1775594639,3600,205.559,Normal
337,1775594699,3600,221.112,Normal
337,1775594759,3600,226.3693,Normal
337,1775594819,3600,250.0592,Elevated
337,1775594879,3600,265.6758,Elevated
337,1775594939,3600,211.2661,Normal
337,1775594999,3600,183.6523,Normal
337,1775595059,3600,145.7645,Normal
337,1775595119,3600,164.7723,Normal
337,1775595179,3600,187.8518,Normal
337,1775595239,3600,158.2276,Normal
337,1775595299,3600,115.2213,Normal
337,1775595359,3600,106.5975,Normal
337,1775595419,3600,85.3813,Normal
337,1775595479,3600,104.7085,Normal
337,1775595539,3600,153.9866,Normal
337,1775595599,3600,171.3781,Normal
337,1775595659,3600,159.5387,Normal
337,1775595719,3600,132.8439,Normal
337,1775595779,3600,132.2882,Normal
337,1775595839,3600,121.4023,Normal
337,1775595899,3600,176.7009,Normal
337,1775595959,3600,136.6088,Normal
337,1775596019,3600,177.4575,Normal
337,1775596079,3600,213.8102,Normal
337,1775596139,3600,249.1253,Elevated
337,1775596199,3600,264.5953,Elevated
337,1775596259,3600,264.2111,Elevated
337,1775596319,3600,295.7822,High
337,1775596379,3600,290.3747,High
337,1775596439,3600,321.7391,High
337,1775596499,3600,311.013,High
337,1775596559,3600,354.8878,High
337,1775596619,3600,367.7176,High
337,1775596679,3600,380.0287,Very High
337,1775596739,3600,396.2985,Very High
337,1775596799,3600,382.5748,Very High
337,1775596859,3600,364.181,High
337,1775596919,3600,334.8034,High
337,1775596979,3600,336.0478,High
337,1775597039,3600,286.0196,Elevated
337,1775597099,3600,313.6117,High
337,1775597159,3600,322.2424,High
337,1775597219,3600,321.4475,High
337,1775597279,3600,335.8534,High
337,1775597339,3600,300.8076,High
337,1775597399,3600,327.0745,High
337,1775597459,3600,282.8155,Elevated
337,1775597519,3600,281.7263,Elevated
337,1775597579,3600,278.6697,Elevated
337,1775597639,3600,298.1421,High
337,1775597699,3600,293.5129,High
337,1775597759,3600,286.1571,Elevated
337,1775597819,3600,309.8477,High
337,1775597879,3600,237.2554,Normal
337,1775597939,3600,220.4243,Normal
337,1775597999,3600,223.0836,Normal
337,1775598059,3600,213.7352,Normal
337,1775598119,3600,209.414,Normal
337,1775598179,3600,222.5977,Normal
337,1775598239,3600,242.8918,Normal
337,1775598299,3600,249.2969,Elevated
337,1775598359,3600,236.9242,Normal
337,1775598419,3600,243.4799,Elevated
337,1775598479,3600,225.4222,Normal
337,1775598539,3600,249.0918,Elevated
337,1775598599,3600,231.3759,Normal
337,1775598659,3600,206.6381,Normal
337,1775598719,3600,237.8784,Normal
337,1775598779,3600,203.9144,Normal
337,1775598839,3600,208.9392,Normal
337,1775598899,3600,219.2554,Normal
337,1775598959,3600,192.4043,Normal
337,1775599019,3600,229.5368,Normal
337,1775599079,3600,210.7525,Normal
337,1775599139,3600,141.1196,Normal
337,1775599199,3600,151.387,Normal
337,1775599259,3600,193.6415,Normal
337,1775599319,3600,194.2284,Normal
337,1775599379,3600,128.481,Normal
337,1775599439,3600,113.3799,Normal
337,1775599499,3600,89.2998,Normal
337,1775599559,3600,97.6022,Normal
337,1775599619,3600,80.2213,Normal
337,1775599679,3600,63.292,Normal
337,1775599739,3600,39.8206,Normal
337,1775599799,3600,23.7383,Normal
337,1775599859,3600,36.5022,Normal
337,1775599919,3600,36.1427,Normal
337,1775599979,3600,2.8742,Normal
337,1775600039,3600,39.7786,Normal
337,1775600099,3600,45.1115,Normal
337,1775600159,3600,11.9765,Normal
337,1775600219,3600,2.971,Normal
337,1775600279,3600,0.3113,Normal
337,1775600339,3600,5.4907,Normal
337,1775600399,3600,2.0988,Normal
337,1775600459,3600,8.8119,Normal
337,1775600519,3600,0.6085,Normal
337,1775600579,3600,0.5037,Normal
337,1775600639,3600,34.3809,Normal
337,1775600699,3600,7.8585,Normal
337,1775600759,3600,1.514,Normal
337,1775600819,3600,23.0573,Normal
337,1775600879,3600,17.0023,Normal
337,1775600939,3600,9.1105,Normal
337,1775600999,3600,72.5026,Normal
337,1775601059,3600,43.0887,Normal
337,1775601119,3600,37.9978,Normal
337,1775601179,3600,23.8055,Normal
337,1775601239,3600,22.3256,Normal
337,1775601299,3600,10.2721,Normal
337,1775601359,3600,47.8917,Normal
337,1775601419,3600,53.3781,Normal
337,1775601479,3600,98.3796,Normal
337,1775601539,3600,116.0218,Normal
337,1775601599,3600,135.8341,Normal
337,1775601659,3600,89.7606,Normal
337,1775601719,3600,83.7405,Normal
337,1775601779,3600,72.3639,Normal
337,1775601839,3600,38.4552,Normal
337,1775601899,3600,48.777,Normal
337,1775601959,3600,69.0755,Normal
337,1775602019,3600,54.8488,Normal
337,1775602079,3600,30.5953,Normal
337,1775602139,3600,8.7832,Normal
337,1775602199,3600,3.3253,Normal
337,1775602259,3600,21.0699,Normal
337,1775602319,3600,3.0657,Normal
337,1775602379,3600,5.2505,Normal
337,1775602439,3600,10.1868,Normal
337,1775602499,3600,38.6673,Normal
337,1775602559,3600,84.3288,Normal
337,1775602619,3600,70.7614,Normal
337,1775602679,3600,114.7918,Normal
337,1775602739,3600,132.8227,Normal
337,1775602799,3600,145.3606,Normal
337,1775602859,3600,139.1043,Normal
337,1775602919,3600,138.0636,Normal
337,1775602979,3600,182.8942,Normal
337,1775603039,3600,187.3994,Normal
337,1775603099,3600,183.318,Normal
337,1775603159,3600,174.1174,Normal
337,1775603219,3600,175.5132,Normal
337,1775603279,3600,166.1861,Normal
337,1775603339,3600,222.2719,Normal
337,1775603399,3600,205.9801,Normal
337,1775603459,3600,177.759,Normal
337,1775603519,3600,206.4998,Normal
337,1775603579,3600,199.2514,Normal
337,1775603639,3600,255.8542,Elevated
337,1775603699,3600,282.0668,Elevated
337,1775603759,3600,273.2928,Elevated
337,1775603819,3600,271.6554,Elevated
337,1775603879,3600,251.7074,Elevated
337,1775603939,3600,259.2977,Elevated
337,1775603999,3600,249.2377,Elevated
337,1775604059,3600,281.4593,Elevated
337,1775604119,3600,262.9734,Elevated
337,1775604179,3600,261.8571,Elevated
337,1775604239,3600,220.2106,Normal
337,1775604299,3600,226.3639,Normal
337,1775604359,3600,204.1097,Normal
337,1775604419,3600,172.4721,Normal
337,1775604479,3600,178.3092,Normal
337,1775604539,3600,175.2773,Normal
337,1775604599,3600,261.913,Elevated
337,1775604659,3600,247.1722,Elevated
337,1775604719,3600,231.2285,Normal
337,1775604779,3600,208.1902,Normal
337,1775604839,3600,186.4396,Normal
337,1775604899,3600,183.5494,Normal
337,1775604959,3600,165.9356,Normal
337,1775605019,3600,140.0957,Normal
337,1775605079,3600,163.1487,Normal
337,1775605139,3600,127.3099,Normal
337,1775605199,3600,123.8873,Normal
337,1775605259,3600,95.8087,Normal
337,1775605319,3600,117.3047,Normal
337,1775605379,3600,116.3939,Normal
337,1775605439,3600,120.9546,Normal
337,1775605499,3600,108.9403,Normal
337,1775605559,3600,78.2794,Normal
337,1775605619,3600,94.0801,Normal
337,1775605679,3600,106.6103,Normal
337,1775605739,3600,106.6805,Normal
337,1775605799,3600,116.1119,Normal
337,1775605859,3600,113.4163,Normal
337,1775605919,3600,117.5486,Normal
337,1775605979,3600,116.8815,Normal
337,1775606039,3600,144.6118,Normal
337,1775606099,3600,156.6559,Normal
337,1775606159,3600,129.3977,Normal
337,1775606219,3600,117.426,Normal
337,1775606279,3600,116.9493,Normal
337,1775606339,3600,164.4529,Normal
337,1775606399,3600,145.0982,Normal
337,1775606459,3600,149.1098,Normal
337,1775606519,3600,153.4109,Normal
337,1775606579,3600,163.4523,Normal
337,1775606639,3600,165.5313,Normal
337,1775606699,3600,146.3485,Normal
337,1775606759,3600,130.2022,Normal
337,1775606819,3600,105.1294,Normal
337,1775606879,3600,66.7834,Normal
337,1775606939,3600,21.1019,Normal
337,1775606999,3600,5.6514,Normal
337,1775607059,3600,6.958,Normal
337,1775607119,3600,42.7417,Normal
337,1775607179,3600,0.9457,Normal
337,1775607239,3600,0.2008,Normal
337,1775607299,3600,37.0793,Normal
337,1775607359,3600,82.3938,Normal
337,1775607419,3600,94.2057,Normal
337,1775607479,3600,99.3957,Normal
337,1775607539,3600,114.2634,Normal
337,1775607599,3600,132.7554,Normal
337,1775607659,3600,119.7072,Normal
337,1775607719,3600,96.4145,Normal
337,1775607779,3600,112.7803,Normal
337,1775607839,3600,61.7724,Normal
337,1775607899,3600,80.7692,Normal
337,1775607959,3600,56.926,Normal
337,1775608019,3600,20.1447,Normal
337,1775608079,3600,24.9522,Normal
337,1775608139,3600,47.2461,Normal
337,1775608199,3600,8.1844,Normal
337,1775608259,3600,30.3394,Normal
337,1775608319,3600,45.3499,Normal
337,1775608379,3600,32.6429,Normal
337,1775608439,3600,43.3358,Normal
337,1775608499,3600,93.8281,Normal
337,1775608559,3600,82.6673,Normal
337,1775608619,3600,65.5765,Normal
337,1775608679,3600,52.5552,Normal
337,1775608739,3600,42.5555,Normal
337,1775608799,3600,91.9023,Normal
337,1775608859,3600,38.9689,Normal
337,1775608919,3600,102.78,Normal
337,1775608979,3600,104.6506,Normal
337,1775609039,3600,100.772,Normal
337,1775609099,3600,115.5965,Normal
337,1775609159,3600,74.3527,Normal
337,1775609219,3600,49.7403,Normal
337,1775609279,3600,19.5111,Normal
337,1775609339,3600,4.1465,Normal
337,1775609399,3600,8.38,Normal
337,1775609459,3600,10.3604,Normal
337,1775609519,3600,10.4582,Normal
337,1775609579,3600,29.8292,Normal
337,1775609639,3600,8.4513,Normal
337,1775609699,3600,44.9876,Normal
337,1775609759,3600,34.1363,Normal
337,1775609819,3600,36.7437,Normal
337,1775609879,3600,55.702,Normal
337,1775609939,3600,106.8155,Normal
337,1775609999,3600,77.8438,Normal
337,1775610059,3600,94.7646,Normal
337,1775610119,3600,89.2649,Normal
337,1775610179,3600,122.2052,Normal
337,1775610239,3600,140.147,Normal
337,1775610299,3600,99.8184,Normal
337,1775610359,3600,92.2059,Normal
337,1775610419,3600,99.2985,Normal
337,1775610479,3600,86.7594,Normal
337,1775610539,3600,39.163,Normal
337,1775610599,3600,18.4325,Normal
337,1775610659,3600,15.5384,Normal
337,1775610719,3600,6.2428,Normal
337,1775610779,3600,2.8817,Normal
337,1775610839,3600,16.6045,Normal
337,1775610899,3600,7.3868,Normal
337,1775610959,3600,46.2929,Normal
337,1775611019,3600,26.5082,Normal
337,1775611079,3600,69.1434,Normal
337,1775611139,3600,93.1128,Normal
337,1775611199,3600,111.6656,Normal
337,1775611259,3600,106.5643,Normal
337,1775611319,3600,90.1839,Normal
337,1775611379,3600,53.4219,Normal
337,1775611439,3600,28.7564,Normal
337,1775611499,3600,75.2743,Normal
337,1775611559,3600,32.8024,Normal
337,1775611619,3600,8.8829,Normal
337,1775611679,3600,87.4438,Normal
337,1775611739,3600,81.3067,Normal
337,1775611799,3600,62.8838,Normal
337,1775611859,3600,106.6708,Normal
337,1775611919,3600,84.2926,Normal
337,1775611979,3600,63.3365,Normal
337,1775612039,3600,26.3785,Normal
337,1775612099,3600,10.8138,Normal
337,1775612159,3600,43.2057,Normal
337,1775612219,3600,25.0796,Normal
337,1775612279,3600,39.8403,Normal
337,1775612339,3600,51.5518,Normal
337,1775612399,3600,48.3201,Normal
337,1775612459,3600,71.8995,Normal
337,1775612519,3600,21.6792,Normal
337,1775612579,3600,39.0779,Normal
337,1775612639,3600,18.1833,Normal
337,1775612699,3600,7.7649,Normal
337,1775612759,3600,11.4358,Normal
337,1775612819,3600,2.4212,Normal
337,1775612879,3600,35.9936,Normal
337,1775612939,3600,15.177,Normal
337,1775612999,3600,38.1995,Normal
337,1775613059,3600,53.4383,Normal
337,1775613119,3600,42.9422,Normal
337,1775613179,3600,56.3193,Normal
337,1775613239,3600,39.5265,Normal
337,1775613299,3600,17.3276,Normal
337,1775613359,3600,50.0022,Normal
337,1775613419,3600,67.4815,Normal
337,1775613479,3600,106.126,Normal
337,1775613539,3600,122.3639,Normal
337,1775613599,3600,150.1296,Normal
337,1775613659,3600,135.6951,Normal
337,1775613719,3600,191.4368,Normal
337,1775613779,3600,194.7083,Normal
337,1775613839,3600,147.7686,Normal
337,1775613899,3600,171.9823,Normal
337,1775613959,3600,150.879,Normal
337,1775614019,3600,117.8626,Normal
337,1775614079,3600,95.0619,Normal
337,1775614139,3600,99.4751,Normal
337,1775614199,3600,140.353,Normal
337,1775614259,3600,149.8533,Normal
337,1775614319,3600,179.6629,Normal
337,1775614379,3600,200.9578,Normal
337,1775614439,3600,199.2961,Normal
337,1775614499,3600,197.1907,Normal
337,1775614559,3600,210.754,Normal
337,1775614619,3600,198.4445,Normal
337,1775614679,3600,211.9906,Normal
337,1775614739,3600,259.8689,Elevated
337,1775614799,3600,235.6714,Normal
337,1775614859,3600,235.2421,Normal
337,1775614919,3600,239.5341,Normal
337,1775614979,3600,194.7541,Normal
337,1775615039,3600,229.5285,Normal
337,1775615099,3600,276.9122,Elevated
337,1775615159,3600,236.4017,Normal
337,1775615219,3600,250.0582,Elevated
337,1775615279,3600,159.3874,Normal
337,1775615339,3600,120.5384,Normal
337,1775615399,3600,116.37,Normal
337,1775615459,3600,66.5073,Normal
337,1775615519,3600,103.9054,Normal
337,1775615579,3600,128.9133,Normal
337,1775615639,3600,131.6447,Normal
337,1775615699,3600,112.8533,Normal
337,1775615759,3600,59.7488,Normal
337,1775615819,3600,48.4687,Normal
337,1775615879,3600,93.6002,Normal
337,1775615939,3600,61.788,Normal
337,1775615999,3600,55.9726,Normal
337,1775616059,3600,43.1833,Normal
337,1775616119,3600,82.1169,Normal
337,1775616179,3600,51.6291,Normal
337,1775616239,3600,51.6567,Normal
337,1775616299,3600,77.0476,Normal
337,1775616359,3600,84.1968,Normal
337,1775616419,3600,151.5563,Normal
337,1775616479,3600,138.3649,Normal
337,1775616539,3600,158.8355,Normal
337,1775616599,3600,123.5506,Normal
337,1775616659,3600,129.6543,Normal
337,1775616719,3600,141.3136,Normal
337,1775616779,3600,137.6273,Normal
337,1775616839,3600,183.2932,Normal
337,1775616899,3600,227.93,Normal
337,1775616959,3600,213.5078,Normal
337,1775617019,3600,185.2651,Normal
337,1775617079,3600,159.9626,Normal
337,1775617139,3600,113.8872,Normal
337,1775617199,3600,107.5127,Normal
337,1775617259,3600,86.4939,Normal
337,1775617319,3600,63.8997,Normal
337,1775617379,3600,31.0995,Normal
337,1775617439,3600,51.6254,Normal
337,1775617499,3600,47.7559,Normal
337,1775617559,3600,39.2753,Normal
337,1775617619,3600,37.757,Normal
337,1775617679,3600,27.2204,Normal
337,1775617739,3600,35.1225,Normal
337,1775617799,3600,46.2903,Normal
337,1775617859,3600,7.7651,Normal
337,1775617919,3600,3.9795,Normal
337,1775617979,3600,2.5311,Normal
337,1775618039,3600,5.7386,Normal
337,1775618099,3600,0.2621,Normal
337,1775618159,3600,7.7936,Normal
337,1775618219,3600,19.4031,Normal
337,1775618279,3600,26.3147,Normal
337,1775618339,3600,8.8746,Normal
337,1775618399,3600,21.4225,Normal
337,1775618459,3600,34.4665,Normal
337,1775618519,3600,41.9596,Normal
337,1775618579,3600,88.317,Normal
337,1775618639,3600,50.4809,Normal
337,1775618699,3600,16.9572,Normal
337,1775618759,3600,52.3554,Normal
337,1775618819,3600,6.0218,Normal
337,1775618879,3600,79.3391,Normal
337,1775618939,3600,136.3873,Normal
337,1775618999,3600,158.0797,Normal
337,1775619059,3600,144.5911,Normal
337,1775619119,3600,120.0202,Normal
337,1775619179,3600,107.6454,Normal
337,1775619239,3600,92.3669,Normal
337,1775619299,3600,84.0646,Normal
337,1775619359,3600,61.9997,Normal
337,1775619419,3600,120.9454,Normal
337,1775619479,3600,66.131,Normal
337,1775619539,3600,93.5814,Normal
337,1775619599,3600,62.5002,Normal
337,1775619659,3600,72.0439,Normal
337,1775619719,3600,60.3046,Normal
337,1775619779,3600,67.897,Normal
337,1775619839,3600,79.2816,Normal
337,1775619899,3600,38.231,Normal
337,1775619959,3600,35.2948,Normal
337,1775620019,3600,9.4837,Normal
337,1775620079,3600,35.5792,Normal
337,1775620139,3600,24.0743,Normal
337,1775620199,3600,7.7136,Normal
337,1775620259,3600,29.7678,Normal
337,1775620319,3600,26.5545,Normal
337,1775620379,3600,36.6355,Normal
337,1775620439,3600,82.8853,Normal
337,1775620499,3600,136.6397,Normal
337,1775620559,3600,149.2705,Normal
337,1775620619,3600,157.5747,Normal
337,1775620679,3600,198.1387,Normal
337,1775620739,3600,185.8905,Normal
337,1775620799,3600,185.3221,Normal
337,1775620859,3600,177.4001,Normal
337,1775620919,3600,198.5882,Normal
337,1775620979,3600,175.2895,Normal
337,1775621039,3600,142.8636,Normal
337,1775621099,3600,107.202,Normal
337,1775621159,3600,77.1359,Normal
337,1775621219,3600,66.1377,Normal
337,1775621279,3600,53.4391,Normal
337,1775621339,3600,63.8865,Normal
337,1775621399,3600,74.2944,Normal
337,1775621459,3600,56.5054,Normal
337,1775621519,3600,63.4792,Normal
337,1775621579,3600,91.6848,Normal
337,1775621639,3600,87.8272,Normal
337,1775621699,3600,100.8497,Normal
337,1775621759,3600,128.9581,Normal
337,1775621819,3600,154.9981,Normal
337,1775621879,3600,179.2162,Normal
337,1775621939,3600,222.1966,Normal
337,1775621999,3600,218.3635,Normal
337,1775622059,3600,209.099,Normal
337,1775622119,3600,213.1126,Normal
337,1775622179,3600,249.0693,Elevated
337,1775622239,3600,277.8587,Elevated
337,1775622299,3600,284.1238,Elevated
337,1775622359,3600,348.9786,High
337,1775622419,3600,317.9294,High
337,1775622479,3600,333.1096,High
337,1775622539,3600,345.1129,High
337,1775622599,3600,350.5666,High
337,1775622659,3600,352.9824,High
337,1775622719,3600,343.6169,High
337,1775622779,3600,336.2937,High
337,1775622839,3600,284.5528,Elevated
337,1775622899,3600,253.6235,Elevated
337,1775622959,3600,199.409,Normal
337,1775623019,3600,206.985,Normal
337,1775623079,3600,137.9761,Normal
337,1775623139,3600,140.5988,Normal
337,1775623199,3600,127.2354,Normal
337,1775623259,3600,154.9106,Normal
337,1775623319,3600,169.2185,Normal
337,1775623379,3600,189.3168,Normal
337,1775623439,3600,156.7191,Normal
337,1775623499,3600,114.4789,Normal
337,1775623559,3600,115.14,Normal
337,1775623619,3600,114.8176,Normal
337,1775623679,3600,111.5481,Normal
337,1775623739,3600,120.3641,Normal
337,1775623799,3600,135.1587,Normal
337,1775623859,3600,120.7179,Normal
337,1775623919,3600,130.6387,Normal
337,1775623979,3600,126.1058,Normal
337,1775624039,3600,134.6826,Normal
337,1775624099,3600,107.6036,Normal
337,1775624159,3600,140.8603,Normal
337,1775624219,3600,152.6935,Normal
337,1775624279,3600,102.5203,Normal
337,1775624339,3600,93.2874,Normal
337,1775624399,3600,101.1189,Normal
337,1775624459,3600,102.9383,Normal
337,1775624519,3600,113.4627,Normal
337,1775624579,3600,132.6346,Normal
337,1775624639,3600,129.61,Normal
337,1775624699,3600,149.999,Normal
337,1775624759,3600,192.6623,Normal
337,1775624819,3600,175.5745,Normal
337,1775624879,3600,169.2006,Normal
337,1775624939,3600,165.0167,Normal
337,1775624999,3600,183.1337,Normal
337,1775625059,3600,157.4487,Normal
337,1775625119,3600,172.6469,Normal
337,1775625179,3600,176.5293,Normal
337,1775625239,3600,155.9601,Normal
337,1775625299,3600,144.7061,Normal
337,1775625359,3600,131.6489,Normal
337,1775625419,3600,118.4152,Normal
337,1775625479,3600,104.8888,Normal
337,1775625539,3600,63.3265,Normal
337,1775625599,3600,54.0702,Normal
337,1775625659,3600,37.4948,Normal
337,1775625719,3600,54.4843,Normal
337,1775625779,3600,21.9757,Normal
337,1775625839,3600,21.3761,Normal
337,1775625899,3600,17.2755,Normal
337,1775625959,3600,53.0704,Normal
337,1775626019,3600,74.8032,Normal
337,1775626079,3600,55.6351,Normal
337,1775626139,3600,72.0103,Normal
337,1775626199,3600,80.2464,Normal
337,1775626259,3600,89.3122,Normal
337,1775626319,3600,58.4937,Normal
337,1775626379,3600,27.1469,Normal
337,1775626439,3600,10.9579,Normal
337,1775626499,3600,17.193,Normal
337,1775626559,3600,40.0395,Normal
337,1775626619,3600,71.1821,Normal
337,1775626679,3600,100.8381,Normal
337,1775626739,3600,143.1116,Normal
337,1775626799,3600,148.845,Normal
337,1775626859,3600,159.6253,Normal
337,1775626919,3600,127.3479,Normal
337,1775626979,3600,118.6156,Normal
337,1775627039,3600,109.1089,Normal
337,1775627099,3600,153.6142,Normal
337,1775627159,3600,151.4238,Normal
337,1775627219,3600,152.796,Normal
337,1775627279,3600,138.1902,Normal
337,1775627339,3600,101.9424,Normal
337,1775627399,3600,137.0563,Normal
337,1775627459,3600,135.1636,Normal
337,1775627519,3600,115.9929,Normal
337,1775627579,3600,141.1769,Normal
337,1775627639,3600,130.6734,Normal
337,1775627699,3600,132.5461,Normal
337,1775627759,3600,105.5779,Normal
337,1775627819,3600,54.117,Normal
337,1775627879,3600,74.79,Normal
337,1775627939,3600,57.6445,Normal
337,1775627999,3600,34.2445,Normal
337,1775628059,3600,6.3075,Normal
337,1775628119,3600,7.1103,Normal
337,1775628179,3600,4.2084,Normal
337,1775628239,3600,45.8013,Normal
337,1775628299,3600,64.5601,Normal
337,1775628359,3600,63.2741,Normal
337,1775628419,3600,75.9775,Normal
337,1775628479,3600,83.0251,Normal
337,1775628539,3600,93.1498,Normal
337,1775628599,3600,106.3947,Normal
337,1775628659,3600,151.0806,Normal
337,1775628719,3600,140.0246,Normal
337,1775628779,3600,133.8728,Normal
337,1775628839,3600,127.7906,Normal
337,1775628899,3600,137.8189,Normal
337,1775628959,3600,149.9445,Normal
337,1775629019,3600,116.7139,Normal
337,1775629079,3600,100.593,Normal
337,1775629139,3600,126.5436,Normal
337,1775629199,3600,145.9107,Normal
337,1775629259,3600,177.5907,Normal
337,1775629319,3600,144.5007,Normal
337,1775629379,3600,178.1787,Normal
337,1775629439,3600,124.7161,Normal
337,1775629499,3600,160.6371,Normal
337,1775629559,3600,151.1736,Normal
337,1775629619,3600,179.1879,Normal
337,1775629679,3600,169.6066,Normal
337,1775629739,3600,176.0952,Normal
337,1775629799,3600,173.5885,Normal
337,1775629859,3600,203.4933,Normal
337,1775629919,3600,181.8619,Normal
337,1775629979,3600,142.1456,Normal
337,1775630039,3600,141.4032,Normal
337,1775630099,3600,123.295,Normal
337,1775630159,3600,122.9845,Normal
337,1775630219,3600,134.517,Normal
337,1775630279,3600,148.843,Normal
337,1775630339,3600,103.7702,Normal
